Id	Size_fraction	Kingdom	Supergroup	Phylum	Class	Order	Family	Genus	Genus_revised_for_PIDA	Species
ep_ASV_00015	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00140	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00090	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00156	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00165	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00476	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00428	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00026	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00151	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00351	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00157	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00052	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00848	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00206	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00044	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_00454	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_00161	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_00504	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00087	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_00530	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_01364	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00036	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_00391	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00128	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_00326	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_00618	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00189	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_00847	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00185	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_00885	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01132	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00345	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01194	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00162	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-1	Syndiniales-Group-II-Clade-1_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-1_X_sp
en_ASV_00804	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-1	Syndiniales-Group-II-Clade-1_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-1_X_sp
ep_ASV_00034	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00022	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00019	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_00678	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00081	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_00470	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_00749	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00138	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00229	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00146	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00188	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00121	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_00954	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00056	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-13	Syndiniales-Group-II-Clade-13_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-13_X_sp
ep_ASV_00480	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-13	Syndiniales-Group-II-Clade-13_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-13_X_sp
ep_ASV_00301	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-14	Syndiniales-Group-II-Clade-14_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-14_X_sp
ep_ASV_00057	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-16	Syndiniales-Group-II-Clade-16_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-16_X_sp
ep_ASV_00021	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-16	Syndiniales-Group-II-Clade-16_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-16_X_sp
en_ASV_00403	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-16	Syndiniales-Group-II-Clade-16_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-16_X_sp
ep_ASV_00222	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-16	Syndiniales-Group-II-Clade-16_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-16_X_sp
en_ASV_00684	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-16	Syndiniales-Group-II-Clade-16_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-16_X_sp
ep_ASV_00527	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-22	Syndiniales-Group-II-Clade-22_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-22_X_sp
ep_ASV_00236	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-26	Syndiniales-Group-II-Clade-26_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-26_X_sp
ep_ASV_00133	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-3	Syndiniales-Group-II-Clade-3_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-3_X_sp
ep_ASV_00278	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-3	Syndiniales-Group-II-Clade-3_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-3_X_sp
ep_ASV_00130	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00088	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00232	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-6_X_sp
en_ASV_01017	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00055	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-8	Syndiniales-Group-II-Clade-8_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-8_X_sp
ep_ASV_00191	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-8	Syndiniales-Group-II-Clade-8_X	Syndiniales_Group_II	Syndiniales-Group-II-Clade-8_X_sp
en_ASV_00168	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00037	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00215	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
en_ASV_00547	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00302	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
en_ASV_00751	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00213	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00338	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00127	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00357	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
en_ASV_00983	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
en_ASV_00683	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00460	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
en_ASV_01063	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00323	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
en_ASV_01180	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
en_ASV_00681	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00286	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales_Group_III	Syndiniales-Group-III_XX_sp
ep_ASV_00180	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-V	Syndiniales-Group-V_X	Syndiniales-Group-V_XX	Syndiniales_Group_V	Syndiniales-Group-V_XX_sp
en_ASV_00696	nano	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Teleaulax	Teleaulax	Teleaulax_sp
ep_ASV_00084	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Teleaulax	Teleaulax	Teleaulax_sp
ep_ASV_00155	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia_Group-2_X	Telonemia-Group-2_X_sp
en_ASV_00940	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00208	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_00628	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00379	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00346	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_00815	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00173	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_00059	nano	Eukaryota	Archaeplastida	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis	Tetraselmis_sp
en_ASV_00512	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira	Thalassiosira_profunda
ep_ASV_00186	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytrium	Thraustochytriaceae_X_sp
ep_ASV_00290	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytrium	Thraustochytriaceae_X_sp
en_ASV_01073	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Tintinnidae_X	Tintinnidae_X	Tintinnidae_X_sp
en_ASV_00214	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium	Torodinium_teredo
ep_ASV_00067	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium	Torodinium_teredo
ep_ASV_00416	pico	Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma	Triparma_eleuthera
ep_ASV_00288	pico	Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma	Triparma_mediterranea
en_ASV_00883	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos	Tripos_fusus
en_ASV_00761	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos	Tripos_furca
en_ASV_00310	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Tovelliaceae	Woloszynskia	Woloszynskia	Woloszynskia_sp

